conversion_id,click_id,amount,status,created_at,updated_at
369258,585561,66.93,not active,2022-11-07,2022-11-09
10339,552877,27.2,not active,2022-11-07,2022-11-11
911977,579282,86.0,active,2022-11-07,2022-11-09
558705,867370,47.41,not active,2022-11-07,2022-11-09
988393,669502,0.62,not active,2022-11-07,2022-11-08
40350,295649,130.08,not active,2022-11-07,2022-11-11
692304,209637,114.88,not active,2022-11-07,2022-11-08
196352,514870,95.9,active,2022-11-07,2022-11-10
961674,56325,61.99,active,2022-11-07,2022-11-12
14540,688960,17.93,active,2022-11-07,2022-11-07
545944,658248,126.46,not active,2022-11-07,2022-11-12
98562,876138,24.43,active,2022-11-07,2022-11-10
731291,384268,79.24,active,2022-11-07,2022-11-11
454500,28832,51.19,active,2022-11-07,2022-11-11
236256,762167,42.85,not active,2022-11-07,2022-11-10
761407,731122,99.59,not active,2022-11-07,2022-11-08
131232,437557,131.72,not active,2022-11-07,2022-11-07
964996,548969,30.81,active,2022-11-07,2022-11-09
470928,191500,141.77,active,2022-11-07,2022-11-07
302444,318866,136.54,active,2022-11-07,2022-11-08
523520,93760,49.03,not active,2022-11-07,2022-11-08
111929,442730,8.14,not active,2022-11-07,2022-11-08
937991,840662,144.02,not active,2022-11-07,2022-11-09
994358,826368,126.36,active,2022-11-07,2022-11-11
501421,768028,95.01,active,2022-11-07,2022-11-11
819369,990088,110.73,active,2022-11-07,2022-11-09
663135,882755,11.16,not active,2022-11-07,2022-11-11
490198,514870,93.81,not active,2022-11-07,2022-11-08
916937,95673,103.7,active,2022-11-07,2022-11-10
857984,372206,90.96,active,2022-11-07,2022-11-11
757778,108723,69.59,not active,2022-11-07,2022-11-08
954604,445652,19.93,not active,2022-11-07,2022-11-08
923827,506032,65.06,active,2022-11-07,2022-11-07
312293,548131,53.98,active,2022-11-07,2022-11-10
936563,981464,114.53,not active,2022-11-07,2022-11-11
854092,688960,77.7,active,2022-11-07,2022-11-07
46854,461645,38.61,active,2022-11-07,2022-11-07
750933,694665,60.87,active,2022-11-07,2022-11-12
210620,12955,129.24,active,2022-11-07,2022-11-07
234060,553962,23.8,not active,2022-11-07,2022-11-10
651489,954640,49.58,not active,2022-11-07,2022-11-07
971307,667968,136.36,not active,2022-11-07,2022-11-11
882909,365182,115.48,not active,2022-11-07,2022-11-11
664643,867218,37.3,active,2022-11-07,2022-11-10
197365,542318,92.92,active,2022-11-07,2022-11-10
133339,58824,9.88,not active,2022-11-07,2022-11-07
64842,27294,54.62,not active,2022-11-07,2022-11-08
483039,575363,131.67,active,2022-11-07,2022-11-08
428035,883808,5.34,active,2022-11-07,2022-11-10
791384,658916,60.97,active,2022-11-07,2022-11-07
402808,639096,81.11,active,2022-11-07,2022-11-10
509396,582813,65.48,not active,2022-11-07,2022-11-09
205165,727808,141.22,active,2022-11-07,2022-11-12
996362,969802,78.37,active,2022-11-07,2022-11-11
117073,651697,73.87,not active,2022-11-07,2022-11-09
61842,480129,34.32,not active,2022-11-07,2022-11-08
64529,511698,13.08,not active,2022-11-07,2022-11-12
392386,875633,49.3,active,2022-11-07,2022-11-11
910848,199615,38.14,active,2022-11-07,2022-11-11
728140,574261,97.71,active,2022-11-07,2022-11-12
36826,651697,148.83,not active,2022-11-07,2022-11-09
125099,607573,144.08,not active,2022-11-07,2022-11-09
362115,704305,26.25,not active,2022-11-07,2022-11-08
18936,288396,101.85,not active,2022-11-07,2022-11-12
365389,220530,15.05,not active,2022-11-07,2022-11-10
921576,315187,109.54,not active,2022-11-07,2022-11-12
518976,790274,31.94,active,2022-11-07,2022-11-10
784184,854655,130.75,active,2022-11-07,2022-11-12
725824,585203,86.56,active,2022-11-07,2022-11-07
431866,427170,52.48,not active,2022-11-07,2022-11-09
24145,174854,128.8,active,2022-11-07,2022-11-12
275536,69585,94.28,active,2022-11-07,2022-11-09
665269,236787,143.58,active,2022-11-07,2022-11-07
88606,600859,90.04,active,2022-11-07,2022-11-12
347622,588865,96.47,not active,2022-11-07,2022-11-11
97364,740139,120.66,active,2022-11-07,2022-11-08
78463,973633,54.15,active,2022-11-07,2022-11-12
678958,498117,91.03,active,2022-11-07,2022-11-09
17993,247437,62.25,not active,2022-11-07,2022-11-07
527490,903569,83.44,active,2022-11-07,2022-11-11
423965,714300,58.68,not active,2022-11-07,2022-11-10
395897,544020,88.25,active,2022-11-07,2022-11-12
628531,987023,49.52,active,2022-11-07,2022-11-09
91255,777814,130.88,active,2022-11-07,2022-11-08
893765,745149,113.25,active,2022-11-07,2022-11-11
322211,78799,91.43,active,2022-11-07,2022-11-09
176517,166240,60.15,active,2022-11-07,2022-11-08
334157,544834,34.4,not active,2022-11-07,2022-11-08
580989,679579,111.31,active,2022-11-07,2022-11-11
808201,537051,63.61,active,2022-11-07,2022-11-10
784034,85124,124.97,not active,2022-11-07,2022-11-09
446012,854692,21.21,active,2022-11-07,2022-11-10
635956,295649,52.19,not active,2022-11-07,2022-11-09
862180,154633,133.92,not active,2022-11-07,2022-11-07
627659,972412,138.39,active,2022-11-07,2022-11-08
212089,226154,108.82,not active,2022-11-07,2022-11-07
853059,443220,57.84,not active,2022-11-07,2022-11-08
113425,592058,34.65,active,2022-11-07,2022-11-09
992116,306596,104.46,not active,2022-11-07,2022-11-07
240678,24587,31.38,active,2022-11-07,2022-11-08
268227,116125,119.38,active,2022-11-07,2022-11-11
764414,563703,50.99,active,2022-11-07,2022-11-09
764402,881969,46.15,not active,2022-11-07,2022-11-10
882891,266904,126.41,not active,2022-11-07,2022-11-07
775758,104888,10.9,not active,2022-11-07,2022-11-10
248474,450086,146.49,active,2022-11-07,2022-11-07
938406,295649,121.3,active,2022-11-07,2022-11-12
934739,521280,93.47,not active,2022-11-07,2022-11-07
580166,165212,54.98,active,2022-11-07,2022-11-10
382080,708337,138.54,active,2022-11-07,2022-11-10
969322,323763,118.86,not active,2022-11-07,2022-11-09
408378,862160,7.04,active,2022-11-07,2022-11-11
790023,954956,43.26,active,2022-11-07,2022-11-10
399200,683770,81.3,not active,2022-11-07,2022-11-11
301258,326106,1.99,active,2022-11-07,2022-11-08
788604,121416,140.78,active,2022-11-07,2022-11-12
436272,121800,142.57,not active,2022-11-07,2022-11-10
762341,606221,135.39,active,2022-11-07,2022-11-09
704720,562673,18.62,not active,2022-11-07,2022-11-11
101941,27294,79.21,active,2022-11-07,2022-11-10
308595,277739,74.03,active,2022-11-07,2022-11-08
958064,732435,136.82,active,2022-11-07,2022-11-10
520460,384268,44.51,active,2022-11-07,2022-11-08
929074,253567,145.8,active,2022-11-07,2022-11-07
963558,997263,63.18,active,2022-11-07,2022-11-08
212527,769759,52.29,active,2022-11-07,2022-11-10
443437,377995,131.17,active,2022-11-07,2022-11-09
818944,113356,139.37,not active,2022-11-07,2022-11-10
264337,351996,131.78,active,2022-11-07,2022-11-11
40086,99183,43.45,not active,2022-11-07,2022-11-11
268602,586602,106.39,active,2022-11-07,2022-11-11
173574,577165,137.59,not active,2022-11-07,2022-11-08
629655,496447,84.13,not active,2022-11-07,2022-11-09
568875,507944,140.81,active,2022-11-07,2022-11-10
504254,319009,133.39,active,2022-11-07,2022-11-11
564280,56325,13.59,active,2022-11-07,2022-11-12
711099,575363,137.89,not active,2022-11-07,2022-11-09
499943,732435,136.6,active,2022-11-07,2022-11-11
654709,577922,99.06,not active,2022-11-07,2022-11-10
762723,418859,29.35,not active,2022-11-07,2022-11-12
825484,101464,40.12,not active,2022-11-07,2022-11-11
674669,168536,76.24,active,2022-11-07,2022-11-12
411730,913987,72.31,not active,2022-11-07,2022-11-12
13952,935769,56.25,not active,2022-11-07,2022-11-08
673866,554348,134.97,not active,2022-11-07,2022-11-08
525439,850690,60.86,active,2022-11-07,2022-11-08
645011,579282,137.15,active,2022-11-07,2022-11-11
623529,853516,56.42,active,2022-11-07,2022-11-10
153722,874482,97.7,active,2022-11-07,2022-11-10
782413,38138,66.88,not active,2022-11-07,2022-11-09
711848,579282,50.93,not active,2022-11-07,2022-11-10
411937,353499,34.85,not active,2022-11-07,2022-11-11
289338,605563,111.77,not active,2022-11-07,2022-11-12
21067,519466,117.66,active,2022-11-07,2022-11-10
963870,589756,63.81,not active,2022-11-07,2022-11-07
817022,693927,60.18,active,2022-11-07,2022-11-09
466723,866787,95.74,active,2022-11-07,2022-11-11
757509,989595,59.56,not active,2022-11-07,2022-11-08
386912,361831,66.23,not active,2022-11-07,2022-11-10
584966,214229,35.63,not active,2022-11-07,2022-11-10
158583,542318,7.97,not active,2022-11-07,2022-11-10
953159,757961,18.16,active,2022-11-07,2022-11-07
308976,877708,85.18,active,2022-11-07,2022-11-09
12642,25894,22.07,not active,2022-11-07,2022-11-09
783819,557924,62.14,active,2022-11-07,2022-11-11
98097,998355,60.26,not active,2022-11-07,2022-11-12
296362,44236,108.02,active,2022-11-07,2022-11-09
822560,777873,106.96,active,2022-11-07,2022-11-10
193466,245928,47.74,active,2022-11-07,2022-11-11
283191,977220,96.93,active,2022-11-07,2022-11-10
751514,600859,85.73,active,2022-11-07,2022-11-12
777950,296161,149.63,active,2022-11-07,2022-11-07
353407,327113,97.31,not active,2022-11-07,2022-11-10
167224,656558,1.78,active,2022-11-07,2022-11-09
208223,358912,69.29,not active,2022-11-07,2022-11-12
250419,735976,43.35,not active,2022-11-07,2022-11-12
998711,96056,3.98,not active,2022-11-07,2022-11-07
585862,336235,118.35,active,2022-11-07,2022-11-07
518389,478131,70.37,active,2022-11-07,2022-11-08
251397,418859,12.66,active,2022-11-07,2022-11-08
639391,17226,109.5,active,2022-11-07,2022-11-09
778242,650365,136.34,active,2022-11-07,2022-11-11
79748,577386,16.09,active,2022-11-07,2022-11-11
174754,374139,93.33,active,2022-11-07,2022-11-08
981941,667968,86.55,not active,2022-11-07,2022-11-07
769996,97971,133.53,active,2022-11-07,2022-11-07
968514,242641,59.96,active,2022-11-07,2022-11-10
702947,537223,74.85,not active,2022-11-07,2022-11-09
724092,690175,140.15,not active,2022-11-07,2022-11-11
340028,305487,97.53,not active,2022-11-07,2022-11-08
319456,222381,85.5,not active,2022-11-07,2022-11-11
120170,820800,24.03,active,2022-11-07,2022-11-08
847695,622338,26.47,not active,2022-11-07,2022-11-07
624060,548595,40.44,not active,2022-11-07,2022-11-09
330179,338418,122.57,not active,2022-11-07,2022-11-10
502297,593741,129.18,active,2022-11-07,2022-11-07
990762,361831,130.21,active,2022-11-07,2022-11-10
27667,435297,19.6,active,2022-11-07,2022-11-09
947969,296741,13.06,not active,2022-11-07,2022-11-12
118757,995466,107.29,not active,2022-11-07,2022-11-08
116252,924386,51.19,active,2022-11-07,2022-11-11
244176,194246,85.76,active,2022-11-07,2022-11-12
917381,113704,118.07,not active,2022-11-07,2022-11-12
868174,194153,87.04,active,2022-11-07,2022-11-10
760310,191737,88.55,not active,2022-11-07,2022-11-11
597299,868870,116.72,not active,2022-11-07,2022-11-08
494654,960628,126.95,active,2022-11-07,2022-11-09
618623,259868,128.84,active,2022-11-07,2022-11-11
998563,116125,75.7,not active,2022-11-07,2022-11-11
49684,225511,104.72,not active,2022-11-07,2022-11-07
49459,883808,55.66,not active,2022-11-07,2022-11-10
681856,952353,86.97,active,2022-11-07,2022-11-08
501051,315618,77.98,not active,2022-11-07,2022-11-11
242895,997623,115.94,active,2022-11-07,2022-11-08
41271,744650,45.47,active,2022-11-07,2022-11-12
295684,905363,30.83,not active,2022-11-07,2022-11-09
216230,908142,64.75,active,2022-11-07,2022-11-09
863500,923061,53.87,not active,2022-11-07,2022-11-12
13930,521280,52.99,active,2022-11-07,2022-11-10
887505,568272,86.79,not active,2022-11-07,2022-11-08
627301,481840,112.44,not active,2022-11-07,2022-11-10
44797,708337,62.66,active,2022-11-07,2022-11-10
2508,474338,82.55,not active,2022-11-07,2022-11-07
331981,775960,75.96,not active,2022-11-07,2022-11-08
314962,324153,94.91,not active,2022-11-07,2022-11-11
79507,259374,127.92,not active,2022-11-07,2022-11-10
922084,214229,87.42,active,2022-11-07,2022-11-12
807779,306010,24.75,not active,2022-11-07,2022-11-07
232927,28832,115.95,not active,2022-11-07,2022-11-12
743306,512859,71.09,active,2022-11-07,2022-11-07
719292,981464,3.02,not active,2022-11-07,2022-11-10
950863,726526,4.72,active,2022-11-07,2022-11-08
566361,320221,115.36,active,2022-11-07,2022-11-11
47725,683770,125.94,active,2022-11-07,2022-11-10
280704,104888,84.76,active,2022-11-07,2022-11-07
226350,933838,103.26,active,2022-11-07,2022-11-09
124904,913299,130.52,active,2022-11-07,2022-11-08
255164,200499,101.68,active,2022-11-07,2022-11-07
176909,960628,52.24,not active,2022-11-07,2022-11-08
767268,515537,117.28,not active,2022-11-07,2022-11-12
246842,108985,59.39,active,2022-11-07,2022-11-08
797220,789841,87.7,not active,2022-11-07,2022-11-10
780342,521549,28.27,not active,2022-11-07,2022-11-09
844230,103680,68.9,not active,2022-11-07,2022-11-09
279110,267118,95.3,not active,2022-11-07,2022-11-08
513566,903569,107.89,active,2022-11-07,2022-11-07
111617,307416,60.95,not active,2022-11-07,2022-11-08
938700,771464,17.04,active,2022-11-07,2022-11-07
904149,639096,21.53,not active,2022-11-07,2022-11-12
528353,507944,132.57,active,2022-11-07,2022-11-08
258947,757530,130.86,not active,2022-11-07,2022-11-08
294574,398079,82.41,not active,2022-11-07,2022-11-07
483634,853516,122.23,not active,2022-11-07,2022-11-10
525000,15,108.65,active,2022-11-07,2022-11-11
973791,980153,136.4,not active,2022-11-07,2022-11-10
635699,788515,140.85,active,2022-11-07,2022-11-12
928924,644178,134.33,not active,2022-11-07,2022-11-12
729694,317653,63.78,active,2022-11-07,2022-11-07
483756,478131,25.92,active,2022-11-07,2022-11-12
50708,928585,58.18,not active,2022-11-07,2022-11-07
323598,44236,79.34,not active,2022-11-07,2022-11-08
833559,536745,4.79,not active,2022-11-07,2022-11-08
106930,225511,131.53,not active,2022-11-07,2022-11-12
358942,324153,68.53,not active,2022-11-07,2022-11-11
30639,113555,57.51,active,2022-11-07,2022-11-10
894418,13726,111.85,not active,2022-11-07,2022-11-09
767478,326015,144.33,not active,2022-11-07,2022-11-08
544446,13726,145.74,active,2022-11-07,2022-11-09
326105,635703,51.25,not active,2022-11-07,2022-11-11
600549,198478,129.83,not active,2022-11-07,2022-11-07
441554,420865,76.99,not active,2022-11-07,2022-11-12
624546,379672,86.69,not active,2022-11-07,2022-11-10
280625,506032,89.55,not active,2022-11-07,2022-11-08
793296,372206,107.52,active,2022-11-07,2022-11-12
294057,322745,86.05,active,2022-11-07,2022-11-08
614834,315187,115.98,not active,2022-11-07,2022-11-10
385281,769759,106.73,active,2022-11-07,2022-11-10
966060,875463,51.28,not active,2022-11-07,2022-11-10
434643,843321,6.37,active,2022-11-07,2022-11-12
171579,863343,61.51,active,2022-11-07,2022-11-07
793933,568272,8.85,not active,2022-11-07,2022-11-09
48612,125744,0.62,not active,2022-11-07,2022-11-07
223089,486037,52.46,active,2022-11-07,2022-11-08
853091,554348,32.68,not active,2022-11-07,2022-11-08
744403,538299,132.77,not active,2022-11-07,2022-11-08
21211,171304,114.29,not active,2022-11-07,2022-11-12
511844,163341,57.69,not active,2022-11-07,2022-11-12
712292,478131,147.32,not active,2022-11-07,2022-11-10
346452,199615,42.96,not active,2022-11-07,2022-11-08
85701,924386,55.05,not active,2022-11-07,2022-11-08
780063,393288,48.09,not active,2022-11-07,2022-11-11
493176,114807,93.1,not active,2022-11-07,2022-11-07
515127,689105,1.62,active,2022-11-07,2022-11-12
302423,735557,106.65,not active,2022-11-07,2022-11-11
775749,3627,56.71,not active,2022-11-07,2022-11-07
158867,15323,66.54,active,2022-11-07,2022-11-11
665863,679361,23.58,not active,2022-11-07,2022-11-10
224533,624619,111.86,not active,2022-11-07,2022-11-10
966892,462434,104.56,active,2022-11-07,2022-11-07
896309,875633,8.78,active,2022-11-07,2022-11-12
818562,848335,8.43,not active,2022-11-07,2022-11-11
188436,930432,11.3,not active,2022-11-07,2022-11-08
698197,6951,132.79,active,2022-11-07,2022-11-10
851101,735976,143.67,active,2022-11-07,2022-11-09
285271,963541,138.29,active,2022-11-07,2022-11-11
558079,24777,93.22,active,2022-11-07,2022-11-08
133438,466047,104.79,not active,2022-11-07,2022-11-07
263037,565752,72.54,active,2022-11-07,2022-11-09
861188,686712,105.28,not active,2022-11-07,2022-11-10
324963,54139,43.96,active,2022-11-07,2022-11-12
385255,392199,123.75,active,2022-11-07,2022-11-07
79984,169773,16.08,active,2022-11-07,2022-11-07
137446,902260,110.19,not active,2022-11-07,2022-11-07
694101,427969,37.97,not active,2022-11-07,2022-11-07
597292,49656,111.96,active,2022-11-07,2022-11-09
477716,542746,98.13,not active,2022-11-07,2022-11-11
107069,893282,95.48,not active,2022-11-07,2022-11-07
933768,293037,133.73,active,2022-11-07,2022-11-09
280839,25894,105.55,not active,2022-11-07,2022-11-09
355669,422238,20.46,active,2022-11-07,2022-11-10
480160,658916,144.54,not active,2022-11-07,2022-11-11
123079,667125,149.82,active,2022-11-07,2022-11-11
609445,647432,27.17,not active,2022-11-07,2022-11-11
242173,23065,17.93,active,2022-11-07,2022-11-10
152806,435297,69.3,not active,2022-11-07,2022-11-07
838783,830538,31.18,not active,2022-11-07,2022-11-12
627123,250708,96.07,active,2022-11-07,2022-11-10
108642,729062,19.6,active,2022-11-07,2022-11-08
560514,129775,81.5,active,2022-11-07,2022-11-12
935265,313947,128.37,not active,2022-11-07,2022-11-08
969104,166240,41.11,active,2022-11-07,2022-11-12
620361,759772,87.53,not active,2022-11-07,2022-11-08
500026,13726,51.16,active,2022-11-07,2022-11-11
39172,957559,79.63,not active,2022-11-07,2022-11-11
204276,926431,110.63,not active,2022-11-07,2022-11-12
231025,462434,145.89,not active,2022-11-07,2022-11-08
535283,714300,129.22,not active,2022-11-07,2022-11-12
146809,496447,46.95,active,2022-11-07,2022-11-12
861399,832624,87.58,active,2022-11-07,2022-11-12
714579,372206,102.57,not active,2022-11-07,2022-11-12
11950,987947,147.89,not active,2022-11-07,2022-11-12
867174,839208,146.18,not active,2022-11-07,2022-11-08
360082,492347,111.19,not active,2022-11-07,2022-11-12
122889,519466,82.8,not active,2022-11-07,2022-11-07
842929,3627,34.24,active,2022-11-07,2022-11-11
692620,552877,4.46,active,2022-11-07,2022-11-09
567097,847264,132.12,active,2022-11-07,2022-11-12
218274,78799,47.88,active,2022-11-07,2022-11-12
606535,169348,33.71,active,2022-11-07,2022-11-11
924006,384268,76.06,not active,2022-11-07,2022-11-10
406292,34422,12.62,not active,2022-11-07,2022-11-11
846557,507944,45.82,active,2022-11-07,2022-11-07
992557,557924,14.48,not active,2022-11-07,2022-11-12
485182,306010,35.06,not active,2022-11-07,2022-11-09
168698,492347,113.14,not active,2022-11-07,2022-11-07
717305,88527,127.45,active,2022-11-07,2022-11-08
